queueLength:vector AmusementAlt4.TicketQueue1 (#0 - General-0-20190508-14:47:15-3216),,queueLength:vector AmusementAlt4.SecurityQueue1 (#0 - General-0-20190508-14:47:15-3216),,lifeTime:vector AmusementAlt4.EnterPark (#0 - General-0-20190508-14:47:15-3216),
7677.306384317763,8,,,10154.289481126484,209.6686259520299691
7700.381659585095,9,,,10187.957674168913,179.7147603226499647
7708.829728573154,10,,,10188.34800203203,233.8934759540999825
7713.740322093964,9,,,10195.035318800216,176.9212761810799741
7730.956789872367,10,,,10241.602772739469,176.5287620679899866
7733.094266933695,9,,,10244.729928864202,170.4951973056699891
7734.008312835164,10,,,10272.335674408934,160.3282837217099647
7734.934102953527,11,,,10279.437377358519,160.9613931629299935
7747.411110530095,10,,,10324.574950998457,157.233131935309984
7748.260720474004,11,,,10333.002203448916,91.7822832472199931
7752.040290808365,12,,,10340.732004945347,189.8302886960199762
7753.243419049774,11,,,10366.106874699103,168.7194674784499845
7771.453605765282,12,,,10389.122722019031,90.90968982880198675
7809.798527321349,11,,,10402.183410122268,137.872585014659989
7813.825004888207,10,,,10432.5245433287,132.1511202181299606
7821.918371338564,9,,,10447.076988357271,126.9714090546499956
7825.415266624283,10,,,10465.055823685798,143.7980553675000118
7826.639655266748,11,,,10496.430992638909,158.4008502391899916
7842.590503060318,10,,,10517.933133502093,179.8891553113799652
7843.778117296458,11,,,10538.938307609043,102.5869394963399938
7846.337516193783,12,,,10552.438983969495,113.1097426322999976
7883.406710106178,11,,,10554.778313182021,117.6618069648899898
7886.54082728894,10,,,10577.241193313219,113.7362142015699926
7900.738616535655,9,,,10598.18840293846,82.77105326504599215
7901.607045005543,10,,,10606.666299090755,121.3367016473299878
7903.635540673346,11,,,10633.483892695787,138.0446984205800045
7913.405326401154,12,,,10639.406928653783,145.2625342725800118
7927.990967852507,11,,,10681.835327952675,99.3154890206759826
7951.101133319463,10,,,10723.271881927959,81.45065571483999605
7953.22963921106,11,,,10735.912965895756,91.5596720711049836
7965.351374117406,10,,,10813.163446681792,120.9307368243299828
7970.297452935459,11,,,10861.611576928437,141.3971188005399988
7970.605955000677,10,,,10867.989516841155,109.2328058111699813
7980.823431830784,9,,,10868.175187532584,152.2756015729199812
7984.865732443641,10,,,10879.745381298487,81.43783148905700355
8011.173782294818,11,,,10883.487182758178,146.22471952300998
8019.067436195655,10,,,10958.233943215639,111.6897136815800019
8026.346937017476,9,,,10962.896611071396,157.0216871206199578
8037.035221052337,10,,,10965.299261666643,139.0684319781599921
8049.201378719366,9,,,10978.614131014783,100.5142781974199973
8052.616507534099,8,,,11013.905256123577,130.6333379113999621
8057.71533750716,9,,,11049.876103311582,137.4753186189499838
8092.01379958917,10,,,11050.240661453381,138.2716783756299601
8097.806513547738,11,,,11061.375543485293,155.6172733609699883
8104.888289549668,12,,,11108.636805873658,150.7643306888699608
8104.959880281682,11,,,11145.466162456185,128.9170533152499723
8106.44408284225,10,,,11147.399471950536,107.1193139786099943
8121.689145377069,9,,,11267.424128658668,116.3551837097499793
8121.826297485626,8,,,11275.571646698521,121.7843117543999932
8154.027844729122,7,,,11289.938738104022,113.5178418048400028
8158.740286903,8,,,11314.660737800231,123.9720191350099863
8166.929073156384,9,,,11318.131210744818,102.1151539472599833
8176.878472704849,10,,,11331.906764921456,139.1594399703799916
8188.532304134325,9,,,11336.97249631487,42.3160977497639975
8190.483177584722,8,,,11346.541648168571,101.2053695020599941
8194.041661173243,7,,,11375.581241646063,64.9396735381599795
8202.900725462074,8,,,11408.349094192967,156.6175913189300097
8214.524871524321,9,,,11431.491210700448,120.5625618331999926
8216.088218655772,8,,,11463.462182291034,110.4057033733099895
8223.002718330811,9,,,11477.548686023595,125.8389805029299845
8251.042257270782,10,,,11498.104545134052,85.3567996079079873
8261.016532943843,9,,,11507.721505279216,148.8793562612800082
8274.160600896628,8,,,11527.884473862187,120.1400809228399847
8278.452265735084,7,,,11545.095449237721,103.1105573795200026
8280.943997295842,6,,,11594.504290873923,99.9091783155199943
8289.471335990434,7,,,11614.742307354585,96.4580794760420016
8302.985382305641,8,,,11641.716677961001,110.6892942539799941
8329.15928550032,9,,,11644.818566191268,103.1099722313999789
8330.661308917596,10,,,11684.411525134855,142.4051060647299772
8332.095153278665,11,,,11693.992297825641,144.7581031026500106
8336.581455132078,10,,,11713.08567148381,144.8285464882200126
8338.668394432054,11,,,11713.258046788325,136.2032330162599575
8342.552214007673,12,,,11740.735817750634,145.3084504289499812
8343.774490333547,11,,,11789.620901080366,184.9119272669499871
8351.704512418982,10,,,11798.474198231985,167.091133400989974
8352.668255377076,9,,,11809.573546860215,202.8093029766499731
8385.44626195916,8,,,11816.81777032555,160.4943528204900071
8412.735506190544,9,,,11865.888867502821,107.3011914077600007
8436.821112653402,8,,,11870.398417837229,152.05261828581996
8442.053199551226,7,,,11884.884729126399,169.7282274250999868
8444.175490896767,6,,,11917.0190684729,233.7824272178099807
8463.659145186772,5,,,11937.52022368558,150.6972495542499922
8463.684531208383,6,,,11947.097685126091,149.0272226557299852
8474.366450967709,7,,,11969.381034210834,157.3516665817300001
8495.00293176753,6,,,11993.793958860613,153.5099212585599837
8495.924526954753,5,,,12000.629355091398,175.8779785803999965
8503.866817259114,6,,,12022.709375762627,150.8238299670300075
8512.533198680968,5,,,12029.259760722311,165.0295671201399721
8527.650178749245,6,,,12066.09648850275,173.6534367118899801
8542.119098750553,7,,,12089.774699646969,130.9214288054099593
8542.950341126508,8,,,12098.847036571273,183.6512933457499907
8549.300733336364,7,,,12103.315826446343,191.5144678185699822
8571.605860196774,6,,,12136.33133719123,174.3641844414399877
8585.491032638864,5,,,12148.656898206696,186.1794854825699863
8590.542276205559,4,,,12167.23710833627,148.8872329574300001
8598.69611378021,5,,,12200.275915548994,175.7225730081800058
8602.631883102621,6,,,12202.5608086684,229.9920085168799902
8617.31465942927,7,,,12225.092061668136,197.934595414359989
8619.777489567484,8,,,12255.022084606514,183.7133203057499593
8619.862237585015,7,,,12255.062570146793,186.6352237386599877
8620.400308236476,8,,,12271.452154444566,160.7693420758299675
8625.454115774838,9,,,12301.246926590141,156.1093810781699737
8626.594387141905,8,,,12320.069414113221,203.4974682161999901
8642.914896809267,9,,,12323.513124199149,167.8644459664599815
8646.329724336064,8,,,12342.496553092909,165.4298188407399828
8674.608610945928,9,,,12348.822920392556,96.4544318160189956
8683.672314262956,8,,,12388.831804825483,146.5805312470000097
8685.216104243373,9,,,12393.83995977004,209.7500569459999718
8696.659724077487,8,,,12416.916204934308,157.1606422014299933
8715.876232358812,9,,,12420.950364537541,158.9987706725399897
8716.181378568765,8,,,12458.210570753471,182.1154453501899858
8721.255642925648,9,,,12471.993747228765,148.2013489605399737
8726.453281967266,10,,,12480.084390399313,136.2662410004799648
8737.557890863266,9,,,12505.635476229133,180.5240131362099866
8754.038698078591,8,,,12532.140373156965,182.1656675650700087
8773.181326074033,7,,,12532.620654758689,127.1419164577899887
8773.993231710954,6,,,12582.69585956738,106.8105449498999913
8785.792408508896,7,,,12586.357490515412,88.79655586763698205
8787.303137727083,8,,,12602.356945760472,114.7723888931400035
8806.719899129322,7,,,12622.26932372531,117.7872936098999896
8813.979617507881,6,,,12632.95728664137,132.3696702420199922
8835.285492182742,5,,,12654.013910844726,114.0366239791399887
8844.898013353757,6,,,12694.795165494397,141.8268996994099775
8859.086682395286,5,,,12704.745645856653,152.5531254877299707
8879.336050636746,4,,,12727.079082085324,148.7854078010299753
8887.279412409509,5,,,12752.231219918902,165.2040321435499658
8902.770739210115,4,,,12787.166878247341,177.6575269990599957
8907.039235192317,3,,,12795.267632586239,95.4633170783569934
8913.2849469986,4,,,12831.78436302632,140.45815534111
8921.751555119685,5,,,12843.185163222373,138.3647957352499698
8934.651071873446,6,,,12855.145562030999,79.2663215917729926
8941.817637013063,5,,,12977.547187895495,87.1670458056960054
8942.67855737774,6,,,12989.906650278853,69.96437837434598325
8942.9505728975,7,,,12999.584567393906,144.9928786391399733
8951.714265334591,6,,,13035.258616310688,108.5468957617499935
8976.265574310238,5,,,13090.692419004086,132.780167394680006
8990.297445826323,4,,,13093.572821900364,106.1801939623900064
8991.481084079846,5,,,13124.910998330504,110.4531996107299956
9011.936314379531,4,,,13182.866196213159,117.756456872379999
9016.59646131583,5,,,13209.564541518441,93.1344573334559978
9021.804962705605,6,,,13272.513837708843,102.6463889450500058
9024.558975592358,5,,,13299.214325368508,106.2056513977599931
9032.652556580056,6,,,13308.19797812203,83.0139978666649935
9048.625133188795,7,,,13310.741497782105,127.3692247159700055
9053.017675825528,6,,,13341.804730384493,111.7548564999299851
9062.942062135168,7,,,13369.434548773768,115.185812037919987
9070.878192511093,6,,,13409.472199358091,152.9644253929000108
9076.985777289938,5,,,13424.929733665982,125.7871644121999845
9109.983179836597,6,,,13426.535270190917,156.9088324558300082
9122.359112518902,5,,,13548.624746708548,121.2833396107199912
9123.24132645765,4,,,13548.908717525665,101.4843564181999792
9152.567520294307,3,,,13580.973195007944,68.7843591402169918
9160.445482392796,2,,,13605.696626292245,83.9579919221490055
9166.815198953485,3,,,13636.958657690455,89.31944086678200235
9171.100017389625,4,,,13646.641208820125,110.4518645695199831
9181.247270511134,5,,,13664.248117111021,89.47735956476998315
9186.77679814401,4,,,13675.205256007345,122.3670978478599801
9191.869620893443,5,,,13692.604821303278,92.2031936968759848
9196.726439925006,4,,,13709.811877084216,93.5746085796550059
9223.093473768594,3,,,13743.315795884147,100.1181998659099857
9226.17850523618,2,,,13767.909819599415,114.6708088711999945
9235.888983068568,1,,,13783.330323504619,104.6091814371699794
9260.300355816752,2,,,13808.268170406118,128.9567867317400097
9305.533250247695,1,,,13829.601389573341,149.592647456589986
9305.611064991076,0,,,13841.38713946888,139.8458542631599921
9360.455215648411,1,,,13864.459958053212,165.7401768860900116
9377.758059995967,0,,,13883.461226625626,170.8237800884600113
9542.667892443911,1,,,13900.969115044739,161.3634701453499922
9547.067058098403,0,,,13917.949620770677,169.9287313232499622
9547.28292918345,1,,,13945.355333241049,169.7197660188600133
9568.164977160955,0,,,13952.549752894044,176.3473010965599877
9585.467938982371,1,,,13963.270923986789,136.760081722819961
9589.958229224065,2,,,13991.323940717824,146.9239356498599701
9602.760384722973,1,,,14025.406206508965,178.7541273439300078
9609.888288033008,2,,,14030.672241888791,154.0603490478699762
9612.358493116178,1,,,14058.723785824861,160.3536776040199918
9628.143342585728,0,,,14059.94466388815,173.6728948021799957
9644.605683649541,1,,,14071.90301142982,93.3160848162899863
9649.041356636197,2,,,14093.377102511451,152.3387907140199781
9659.676675271775,3,,,14110.650257474694,105.7173487968699985
9664.838240814409,2,,,14131.971514485526,96.3778851745279891
9683.678672281434,1,,,14167.055383507107,161.5668121557599757
9684.11369672015,0,,,14174.682943353919,138.195313990839963
9723.631400365111,1,,,14212.36342763134,169.4790572753199735
9733.593502398998,2,,,14233.755773767596,172.745302958059994
9735.48659343253,1,,,14246.723899845939,183.5668408224499891
9754.897388770384,0,,,14260.333035489931,136.8154959692599843
9778.636742747396,1,,,14264.844116376044,86.3546681353730033
9799.881971259476,0,,,14266.177849091293,110.5759619868999831
9803.373588009044,1,,,14310.978673742077,103.3561751255199963
9803.928196152955,0,,,14322.593187891289,140.7803598654400043
9823.475312465694,1,,,14328.133968184783,124.9124141307
9831.569549771512,2,,,14351.07195671273,124.659688893129981
9832.808123416093,1,,,14386.242874069428,118.9981429633799901
9833.300310073906,0,,,14407.986628708011,109.2709114080499826
9863.78388414687,1,,,14419.381138094491,150.1372722998600006
9863.890468448474,2,,,14442.097722275723,156.6515208705100116
9877.771700951368,1,,,14470.92898092371,149.31930126111996
9880.004576435664,0,,,14489.026185984923,115.3355376340599883
9883.991905174422,1,,,14496.951986831513,194.5928284477699883
9892.756458980019,2,,,14523.987707229807,132.5394695752800085
9894.943349250758,3,,,14536.391158480606,109.6817550413099976
9895.630449393926,4,,,14541.479620908794,109.0766084210499965
9895.995691383764,5,,,14582.735060700729,155.9304809953299575
9897.725946913048,6,,,14597.098231942964,147.5861790982700078
9915.586484704459,7,,,14606.564184498289,165.3350226872599927
9928.95685328659,6,,,14633.519918384422,178.45238525971996
9941.265272216253,5,,,14669.073334434976,168.0236372718399587
9944.62085517445,6,,,14678.630200630338,122.5201409825099853
9948.257393374193,5,,,14700.119713967196,170.0835994313000008
9952.806024684387,4,,,14718.158669676747,146.042900675969974
9954.454526077927,5,,,14773.762161258145,163.7452997758599615
10008.242913846259,6,,,14779.232395255108,113.5243266086299907
10012.755937070761,5,,,14783.181499872117,117.3990977988100036
10014.667160283761,4,,,14799.513717613106,131.2457227860300001
10016.954863360933,3,,,14848.710154369517,177.0775564232699815
10018.114042619141,4,,,14873.249352485048,190.9798040349500063
10052.283019783258,3,,,14879.053996016035,153.593606569259975
10065.074010671476,4,,,14886.91953703095,157.5922331187300066
10074.234731558534,5,,,14927.456660547923,142.7735607663599917
10085.997458842913,4,,,14945.071400910127,177.228597915210002
10102.782751457477,3,,,14948.40734767759,186.0697052818799753
10105.815893513075,2,,,14953.914609090171,172.9334427224499671
10112.007390687225,3,,,14985.1614748842,198.154819760120005
10118.475984195586,4,,,15005.414784101237,200.531966343279975
10130.173516304686,3,,,15008.315479783425,211.1959041387099768
10150.901716249331,4,,,15028.241730294237,211.2855337806799976
10161.349178930848,3,,,15062.677281208169,227.14041702787
10167.34181906315,4,,,15067.687447060082,197.2066541209599668
10168.233652788223,3,,,15074.120513505912,246.0410948418800095
10171.119286514305,2,,,15099.599171613833,228.9593576917699797
10197.387407220651,3,,,15123.75731546478,247.68204764989997
10219.581004921357,2,,,15129.017578207122,252.145252576339998
10225.32681305134,1,,,15143.704755632882,238.1289124634399735
10241.219920201696,2,,,15159.24952978062,237.633383308870008
10245.07806339245,1,,,15202.136851425059,261.3689170291600012
10246.594202230827,0,,,15204.603893620944,249.379935893629976
10264.31082510761,1,,,15214.239819456724,250.3053646071799667
10293.272293167882,0,,,15257.183880756689,289.5944051136599442
10298.213032190229,1,,,15262.307366682099,274.1412604115599825
10300.373423110574,2,,,15269.737438216628,305.50274076949995
10301.291002073629,1,,,15271.299980035996,239.5032286980400037
10307.619735675262,0,,,15311.110722948105,211.1588319851799718
10320.105579302618,1,,,15323.242322874862,235.9647787635499857
10321.257768318297,2,,,15365.561901617095,203.885809679269982
10324.160770088992,1,,,15369.732472462198,245.2747763337299595
10338.030142399722,2,,,15378.587265784567,136.7426155727200118
10338.043978190709,3,,,15396.558802762905,185.8356877637700102
10350.062362222412,2,,,15441.750140346236,159.2410024174000108
10379.68756730372,1,,,15453.807424108635,154.8276586938100075
10401.242999572176,0,,,15496.392399799093,185.214474874159975
10437.11650621713,1,,,15504.755848054945,124.6093811084499801
10438.48204351735,0,,,15544.232054195314,141.0776137436000106
10439.329241337197,1,,,15546.990281488395,124.3273199676799828
10456.174852558048,0,,,15553.327560690011,95.2080217307319851
10463.504979111646,1,,,15594.177865458772,135.790215079089989
10477.002017356185,0,,,15625.914695573852,147.8209026974099625
10485.329597443426,1,,,15654.796801756174,82.43319717900499165
10494.1443943812,2,,,15680.063615046079,105.5642410222999953
10495.439194275211,3,,,15683.246497033516,114.7947184365699792
10512.631204668972,2,,,15701.808632805597,81.53432083667499315
10515.417349673414,3,,,15757.234935125909,144.1427976173399652
10522.491061280298,2,,,15785.551172126384,114.4786112848699981
10530.14703351087,1,,,15818.053731574079,99.0228586477109896
10539.880785250287,0,,,15851.327551112549,99.1276469891209896
10758.756711029986,1,,,15875.404937793697,99.5397045378419985
10777.435225327714,0,,,15901.7632122284,111.5484670749999903
10798.30754980943,1,,,15931.804029152839,122.7731853053199977
10805.874923950778,2,,,15956.91912343494,89.88049804409499155
10816.149397690045,1,,,15988.472446691541,123.3916794149299956
10826.230829688487,2,,,15997.968245106709,144.6497249964700126
10838.798523014098,1,,,15998.477768576252,121.1763021765899847
10843.71133669077,0,,,16037.25689707642,121.8702937778199947
10846.544229534064,1,,,16040.039232176673,137.7596941033299907
10850.103730736468,0,,,16044.17059028023,152.3906879054499647
10883.271918212176,1,,,16059.045325406147,165.5748691747500056
10905.758270124319,2,,,16089.153251240742,159.9225085849599843
10911.968983077746,3,,,16123.123338244414,206.0169402354499647
10912.400784692629,4,,,16131.503823577781,197.1457147600600016
10922.385529855783,3,,,16131.894440065888,162.2411294358799971
10930.238766648829,2,,,16132.377888744264,185.9109991301899633
10934.805844944657,1,,,16201.101476326897,227.1299153032300058
10955.529497900803,0,,,16213.880849843055,231.7005357850200077
10957.87247518479,1,,,16216.847128020588,212.8883208639300043
10990.982891635454,0,,,16225.016985162098,232.1774695629399607
11192.747324951071,1,,,16279.015510330863,260.2592934792199905
11216.01605679756,2,,,16279.798191522334,200.3523541589599965
11225.512893728717,1,,,16294.75278232889,202.0911853356199678
11239.126301463078,0,,,16299.829106149362,217.3456424906499926
11245.336278666508,1,,,16341.738000145288,182.8993730910700027
11251.096148983775,0,,,16344.602443605809,212.2340510728899965
11251.731502874038,1,,,16359.597928199916,167.3433518680099603
11281.913258076792,0,,,16359.742044081367,226.2336142502899741
11294.656398565106,1,,,16410.259762011331,147.1915541455599616
11297.009353998509,0,,,16421.24972027235,209.43826118971998
11310.928648867244,1,,,16436.432039013883,231.9269035476700072
11324.832777581938,0,,,16458.902336882042,166.0995921017399718
11353.056478917721,1,,,16475.924458254896,157.9710387035599975
11358.84214901794,2,,,16477.783182639032,177.4215098254899766
11362.042619438979,1,,,16503.391238980693,135.9755100687999625
11381.693571995669,0,,,16526.112359586395,206.9467622770599737
11412.747745526144,1,,,16558.080303641377,175.257943725870006
11432.542053130455,0,,,16569.599114060468,163.9568993183399921
11441.984891858197,1,,,16574.198134440908,145.6835796064700043
11444.994326084196,0,,,16596.864265661869,192.090425059029996
11542.006419070124,1,,,16616.518186727865,68.03993365316100015
11549.234194722987,2,,,16636.735117337186,82.6330394781780054
11568.257124995587,3,,,16646.960340476889,117.2678454554799993
11573.119793667461,2,,,16656.078942552639,192.8200877412600097
11577.054813772069,3,,,16718.949460504085,139.7911339020699863
11585.365871860596,2,,,16728.329961947005,99.6707826639969878
11595.427367321687,3,,,16733.193162412672,118.7440525207499883
11604.70897381342,4,,,16753.673954374939,134.0748601012500098
11605.806290346863,3,,,16768.604502273198,109.5821346793800042
11606.764243883562,4,,,16799.56453130649,128.6405433878400112
11620.795952264207,3,,,16839.512245021156,125.1690990144099937
11631.383064830996,4,,,16844.204840511089,162.6000522734800025
11654.542424225549,3,,,16894.195503295829,123.0985318831399975
11656.323417505057,4,,,16964.048576608065,114.3325086785299898
11657.435417032551,3,,,16977.545624968647,70.97203172407799315
11683.236641255095,4,,,17047.177519920338,100.3004190626299985
11696.559898634759,3,,,17060.912393905178,105.6574054747100032
11699.732702703763,2,,,17083.483544765581,113.700137156319982
11710.846920719791,1,,,17129.577479433026,113.6601717581000055
11715.156501701303,2,,,17136.010754602687,116.1556936266899806
11718.345799551411,3,,,17141.806029850828,111.2472749118699933
11758.587676095063,4,,,17148.161143526344,114.376497392909982
11761.269606284171,3,,,17192.359113911015,145.4917914566399865
11771.86811491411,2,,,17221.173520752356,143.3747983605400116
11776.795438601732,1,,,17234.145621996995,165.1761224520499801
11786.822974131325,2,,,17242.436288118242,194.1156428589000022
11797.453113528661,1,,,17255.018539824024,164.2913398430399632
11798.070462470358,2,,,17256.465213366049,111.4244316841199798
11812.029367629105,3,,,17291.366671468353,135.1947972262599928
11824.751376510994,4,,,17299.006974611571,136.5908748880999603
11840.284037602054,5,,,17326.392108645015,163.1760093746999578
11844.762089832962,4,,,17339.6391061054,163.0755944047199926
11849.067278275945,3,,,17351.388774431385,159.1344317913099638
11850.099233375026,2,,,17376.638984731851,199.5643609080299816
11864.230193602171,3,,,17395.64283475417,117.6356417330599976
11865.979228035554,2,,,17423.929598934879,225.3385225591399595
11871.885545795602,3,,,17444.254826191791,131.8063074289299828
11892.443051790858,4,,,17466.632848932794,133.5478283158299742
11898.899831685696,3,,,17495.701392781735,115.5900285258900051
11911.801358627773,4,,,17503.579284504103,105.0446839016599935
11915.195743225524,5,,,17528.687633579349,162.8944189695199606
11920.625011154102,4,,,17536.907117760396,106.814019137849982
11933.516226301695,3,,,17580.758439247417,118.3009613613699851
11952.877849302815,2,,,17581.113029477784,144.2383074782200077
11955.049601978418,1,,,17618.277476769593,82.22206040084699885
11958.853270841558,2,,,17630.685607115722,91.7018347911339898
11961.967152749786,3,,,17637.035200938955,92.13407295841898285
11962.477412724122,4,,,17670.255978758044,128.829935106219977
11972.568800151517,5,,,17682.342630631752,91.23112940107398535
11997.684093922866,4,,,17685.482152033536,91.2615010472150058
11997.954159049914,3,,,17689.427914873194,127.7326802284399883
12018.349875378841,4,,,17735.50622068627,134.390736024659986
12024.553342540813,5,,,17757.450178722922,123.6577293703099935
12024.700274212366,4,,,17766.959510383642,129.391199996699981
12027.157466253779,5,,,17776.789312853791,128.647377637830004
12055.110702382675,4,,,17779.284160042356,134.0758861362099875
12059.067784516499,3,,,17816.004867389695,144.2737751334900047
12064.395356079479,2,,,17838.180249394703,163.3568993013599872
12068.427346408132,3,,,17851.72150570422,159.7852885605099677
12071.308764300759,4,,,17865.783344994852,165.271181901229965
12098.147468069472,3,,,17899.542800193453,115.5986665271300063
12110.682812368738,4,,,17907.946025993021,138.4606791932000072
12116.571945897017,5,,,17912.709377587698,123.2544856344700001
12140.185906398727,4,,,17934.855329107259,156.5582045157900093
12140.406113451142,3,,,17971.097726464717,136.7371175589399848
12140.546108342299,2,,,17982.166524982564,158.9325392857500097
12145.137545511973,3,,,18001.603410352229,194.6485184049899993
12155.648678232686,4,,,18021.812195042772,169.7491255593499766
12177.066734252164,5,,,18049.1626128883,163.0045265861099887
12184.089902824042,6,,,18067.113810481892,185.027550849539977
12184.860679696025,5,,,18077.359828528807,176.9847811347499933
12194.563342002782,4,,,18079.198860083445,200.1984525190100035
12210.978745456463,3,,,18101.346395433537,172.8590401113600016
12224.302008142082,2,,,18145.806656155956,148.6292360006900133
12242.251273578487,3,,,,
12242.977545405095,2,,,,
12252.368488576537,3,,,,
12259.755562732876,4,,,,
12261.951593865005,5,,,,
12276.095125403282,6,,,,
12283.366882688199,5,,,,
12283.562480436159,4,,,,
12287.119504173861,3,,,,
12314.114340120851,2,,,,
12323.792398268221,3,,,,
12325.111463092922,4,,,,
12342.558208561655,3,,,,
12343.818149398829,4,,,,
12349.974705591895,5,,,,
12355.66387425115,4,,,,
12360.124526693588,3,,,,
12388.844236225881,2,,,,
12393.028954546529,1,,,,
12405.478738300903,2,,,,
12428.306855933355,1,,,,
12443.232505645283,0,,,,
12500.587616399348,1,,,,
12504.482030115408,2,,,,
12505.504767283307,1,,,,
12539.977286865584,2,,,,
12552.192520368923,3,,,,
12552.968265794991,4,,,,
12557.922156308126,3,,,,
12568.598481007428,2,,,,
12572.22107646639,1,,,,
12578.293674284297,2,,,,
12587.027187775356,3,,,,
12589.866267699871,2,,,,
12596.36402352025,1,,,,
12609.509351248282,2,,,,
12618.158186947318,1,,,,
12671.135677842265,0,,,,
12704.820367487119,1,,,,
12707.716619452417,0,,,,
13230.049873884561,1,,,,
13239.489880825495,0,,,,
13254.248736735846,1,,,,
13256.507773965195,2,,,,
13261.698541903301,1,,,,
13269.626437735088,2,,,,
13282.637037839865,1,,,,
13288.324112713902,0,,,,
13299.142569253784,1,,,,
13328.3942420043,0,,,,
13552.838158159482,1,,,,
13564.279628910673,0,,,,
13574.770757546251,1,,,,
13580.281714766857,0,,,,
13680.008742116754,1,,,,
13698.719781167124,2,,,,
13701.54128520572,3,,,,
13712.637446537165,4,,,,
13717.196710561258,3,,,,
13739.605644899391,4,,,,
13741.183413782499,3,,,,
13748.020889447429,4,,,,
13755.088724798467,3,,,,
13767.014351744881,2,,,,
13775.635567222193,3,,,,
13776.202451797479,4,,,,
13801.744768247216,3,,,,
13806.419227379747,2,,,,
13818.720912035657,1,,,,
13826.510842263969,2,,,,
13844.400005067962,3,,,,
13845.999600179872,2,,,,
13846.652079165037,3,,,,
13864.689087316201,2,,,,
13876.611892840917,3,,,,
13886.271769085974,4,,,,
13898.004404719767,3,,,,
13898.370108220836,4,,,,
13898.670279665619,3,,,,
13918.002887401993,2,,,,
13937.368630638171,1,,,,
13941.038311797432,2,,,,
13961.035271989476,1,,,,
13978.58692661353,2,,,,
13978.761076535513,1,,,,
13993.624010458836,0,,,,
14004.932908677826,1,,,,
14005.488571351348,2,,,,
14020.446406835594,1,,,,
14021.719996159351,0,,,,
14035.593629310998,1,,,,
14036.487629363076,2,,,,
14042.884370356024,3,,,,
14053.774068482595,2,,,,
14061.010470809534,3,,,,
14062.034858186416,2,,,,
14063.157059023492,3,,,,
14090.698926100116,2,,,,
14112.621184069722,1,,,,
14119.748916685589,0,,,,
14123.517539520675,1,,,,
14130.833463833559,0,,,,
14155.60188710439,1,,,,
14175.071325011591,0,,,,
14178.489448240671,1,,,,
14181.812828025853,2,,,,
14203.221554054087,3,,,,
14204.744641917925,2,,,,
14207.622498616558,3,,,,
14215.452667163413,2,,,,
14220.340163983767,1,,,,
14226.412267819599,2,,,,
14245.449920540783,1,,,,
14254.894702025655,0,,,,
14267.244731106051,1,,,,
14269.243865794629,2,,,,
14285.446201405217,3,,,,
14287.0013909478,2,,,,
14295.319351407407,1,,,,
14298.715717299963,2,,,,
14302.359158383742,3,,,,
14306.3703428197,2,,,,
14311.3696857924,1,,,,
14321.609679662593,2,,,,
14364.996691279867,1,,,,
14373.690648350867,2,,,,
14386.516549863871,1,,,,
14391.184009588417,0,,,,
14391.448237654531,1,,,,
14409.254490382435,0,,,,
14426.709403439293,1,,,,
14426.804579705403,2,,,,
14432.403012487747,3,,,,
14441.229161811032,4,,,,
14449.512052844692,5,,,,
14450.947105840781,4,,,,
14452.006428555121,3,,,,
14454.211152675132,2,,,,
14455.0675331247,3,,,,
14489.007874450223,2,,,,
14501.049697163134,3,,,,
14508.040946986788,2,,,,
14516.827060587528,1,,,,
14530.036114535897,2,,,,
14551.859956565499,1,,,,
14556.110059647827,2,,,,
14572.115769000781,3,,,,
14579.363892913458,2,,,,
14583.387907782462,1,,,,
14606.984037828929,0,,,,
14610.016861482285,1,,,,
14642.502377380491,0,,,,
14665.782402073302,1,,,,
14668.267994827077,2,,,,
14671.632597946245,3,,,,
14677.716505878545,2,,,,
14682.269548450098,3,,,,
14685.379807407392,2,,,,
14725.46038944678,3,,,,
14729.327303912222,4,,,,
14734.288916327685,3,,,,
14749.293565259507,2,,,,
14758.343276218435,1,,,,
14762.337642395709,2,,,,
14765.93011791185,1,,,,
14767.842802994918,2,,,,
14780.981166367721,3,,,,
14784.683099781566,4,,,,
14787.006655124083,5,,,,
14797.119575644715,6,,,,
14804.882817757959,7,,,,
14816.95619651356,8,,,,
14826.764812515919,7,,,,
14828.079418664034,8,,,,
14831.950934454771,7,,,,
14835.536864180303,8,,,,
14844.01380529347,7,,,,
14849.619629160581,6,,,,
14870.480792939117,7,,,,
14870.639813922068,8,,,,
14876.075267814878,9,,,,
14876.872325630785,10,,,,
14891.588018888307,9,,,,
14900.364960230552,8,,,,
14905.575843169438,9,,,,
14914.906121349017,8,,,,
14921.616146471755,9,,,,
14927.373334520072,8,,,,
14940.767934395899,9,,,,
14955.223957727311,10,,,,
14963.934454849541,11,,,,
14964.234697447129,12,,,,
14967.589475643031,13,,,,
14975.788382978094,12,,,,
14980.521011236307,11,,,,
14980.887145948784,10,,,,
14988.166106270537,11,,,,
14999.482788906406,10,,,,
15018.919162683915,9,,,,
15029.468485907483,8,,,,
15031.796751337953,9,,,,
15042.422412017524,8,,,,
15079.504248645627,7,,,,
15087.27754411131,8,,,,
15099.951890962926,9,,,,
15100.93034498624,8,,,,
15103.192127884685,7,,,,
15116.622153497836,6,,,,
