queueLength:vector AmusementAlt3.TicketQueue1 (#0 - General-0-20190508-14:28:33-4536),,queueLength:vector AmusementAlt3.SecurityQueue1 (#0 - General-0-20190508-14:28:33-4536),,lifeTime:vector AmusementAlt3.EnterPark (#0 - General-0-20190508-14:28:33-4536),
6727.405193124762,9,11297.463909551574,1,8131.347924929202,159.133541568819964
6730.718240238378,8,11305.416051766622,0,8133.400374437376,87.632972547012002
6732.094823194783,7,11420.683150315059,1,8163.712309811571,125.0266839231399837
6749.440431471069,8,11428.493493173373,0,8196.197280040873,96.5778807971769875
6758.896302365283,9,11465.81390495979,1,8225.832150252574,124.786010880569989
6759.421464443997,8,11469.212770835227,0,8236.862580023052,109.5507135441299904
6772.056519855085,7,11643.069058022346,1,8249.06933601262,113.5686832803099828
6793.501280025864,6,11643.738291456795,2,8300.004146980044,132.8566812419500133
6804.0380451979,7,11645.407341057538,1,8353.962031456255,113.9603719577799831
6836.338588609697,6,11671.976198535708,0,8382.735359006382,79.92202625846300605
6849.727621625376,5,11678.418305240413,1,8386.075197491501,124.2031504501100013
6855.253923493254,6,11696.447181494884,0,8404.764038006364,104.4629122453199836
6870.012365224711,5,11701.727043712522,1,8422.721087645897,117.5434309972600028
6870.236240075104,4,11703.187076294523,0,8459.292042057051,115.6156686552099867
6870.588431135807,5,11706.714005175278,1,8462.51294816793,99.0851626759470032
6904.78152867106,4,11714.322107534007,0,8476.482001143773,119.6274568051800026
6907.600144067527,5,11790.511217038987,1,8504.698732500957,67.2038352504839904
6914.882567078655,4,11796.506672554639,0,8531.365296100417,164.0536910328199831
6918.266109775995,3,11860.380577185904,1,8566.232552308188,107.0127194349699945
6938.073549674332,4,11874.016764998207,2,8584.150942013191,92.20891432804199855
6940.267348943898,3,11880.934352240867,1,8599.573937158769,154.825939647469965
6940.35076282045,4,11900.453508438489,0,8615.680044550218,114.7830513699099978
6951.663221240895,5,11937.323588390873,1,8630.617776401597,93.8076444445100033
6954.163732217748,6,11956.187907569348,0,8641.333001646479,93.7988858866209792
6980.115195709062,5,12021.835493031386,1,8670.598041078468,117.8478621940400041
6983.755235044371,6,12027.844766478997,0,8698.236515786598,121.7029754120399895
6987.296085035961,5,12033.747378913374,1,8699.305767316592,108.3033069407200056
6990.119734588073,4,12040.936946554769,0,8721.41531141045,112.679808342439997
6993.70016444122,5,12115.184352902411,1,8735.066712776007,126.1289161954999821
6994.201456192285,6,12134.422541405096,0,8755.274898692283,137.2152667972399625
6995.017746199301,7,12156.864624372615,1,8791.231198850198,172.2721335964000097
6995.167673088272,8,12163.246265429326,0,8798.509380091394,162.4796814306499747
6999.115079628951,7,12174.477653985463,1,8820.326241287454,178.0694943956199828
7015.584321469325,8,12181.491803229117,2,8834.303126506418,197.6506091766900102
7023.731714564661,7,12184.928255557459,1,8864.36013467465,217.0206695255999981
7039.212429441151,8,12187.073147131839,2,8908.260946909775,258.2671011637900157
7045.30606311043,7,12191.953543561221,1,8917.499972718011,205.1059158256599626
7064.002341553521,6,12211.210070261254,0,8929.91533782732,218.4797192768500043
7065.063554447636,5,12259.650995696607,1,8946.250501674661,220.4107725490300132
7076.24749630605,4,12262.473500987292,2,8952.784596528095,177.4311656149899926
7100.940372218926,5,12268.133304264438,1,8967.159450607626,214.0602548481899696
7108.71304354355,6,12287.595250507269,0,8982.421624040568,209.9444202232899663
7112.756182268588,7,12322.687883399607,1,8995.52414879401,190.044264635649994
7123.981030559798,6,12324.595725733091,0,9043.713628657198,232.4079748309499665
7129.945076542825,5,12332.844085198742,1,9058.038645332158,157.9364069282800066
7131.656542080824,6,12335.922821278378,0,9067.419337906212,198.5188084532899772
7131.667464480006,7,12339.539919945752,1,9087.020911994102,212.3343959777799902
7135.346943352615,8,12348.962625238305,0,9121.703823074032,182.0937885788200097
7136.551960965541,7,12400.004640087623,1,9132.161791980165,216.7106751155499741
7146.428626249568,8,12413.794864298725,2,9151.282041344768,190.5537888632599668
7152.568173900414,9,12422.083734412787,1,9164.672312839182,229.5133910835500038
7155.70312300498,8,12436.739734762783,0,9193.382551979062,148.8591624402599785
7188.717836419209,7,12442.548007024761,1,9214.044150373228,253.036656526619992
7196.929135440441,6,12453.820705221245,0,9226.7856069896,265.506097623239952
7206.449327600058,7,12483.226670850863,1,9230.70419935857,220.894178809859965
7216.595939390432,6,12491.171866956006,0,9280.871362371969,182.7000502240599637
7228.221651061129,7,12497.578450144837,1,9291.166225532005,223.2844189392100126
7232.093923042244,6,12508.330064480668,2,9307.30087382472,223.4464906231899582
7261.120101249309,5,12512.433043952558,1,9333.962673329789,266.309268467869969
7261.641382565,6,12532.643200800123,0,9382.553972931119,207.067146086289994
7271.465169771663,5,12547.189244864779,1,9389.52433018704,165.7485500942499918
7289.779993470525,6,12560.522142648755,0,9404.699647062718,286.0448393347800207
7293.577828619784,7,12642.530080640119,1,9418.668686876165,197.9316439555399815
7303.69592814359,6,12653.489413117767,0,9473.783356000217,244.4232551417599657
7306.364009607858,5,12676.186092963375,1,9491.723069257837,193.9322334760800001
7328.414109049032,6,12690.199187101596,0,9502.871865543027,132.8303388970500117
7341.955812855867,5,12735.548131532586,1,9515.655529275469,145.269848766569964
7354.845911172634,6,12736.320836202021,0,9540.963202956154,146.2112669239799625
7366.958508669557,5,12763.251222506387,1,9570.628104583031,93.1735364037699863
7369.746900378178,4,12764.935926870545,0,9584.911553684991,137.1757791757599985
7375.199731632486,3,12831.941090438943,1,9606.392829476661,127.5710941984600021
7379.123122433896,4,12837.639679645073,2,9618.857078723965,127.7703330153299812
7400.404174012812,3,12840.313886329441,1,9621.550670711733,112.3940912676999911
7429.514925613016,4,12856.820800877484,0,9649.806935948379,149.506154945239984
7430.69165877649,3,12876.711068428535,1,9680.393891670405,161.8260227021999635
7440.913661964097,2,12881.937554466851,0,9685.674992104561,190.0553520272499663
7443.787148678093,3,12889.357582734174,1,9715.695194478925,189.8689370010999931
7450.436187109773,4,12895.348042847044,0,9725.207567754832,200.5417789002499937
7461.792603967752,3,12924.841829417817,1,9748.858081352475,203.6512845567199852
7474.102977576936,4,12926.854723171622,0,9767.821781335528,227.2300212793099937
7489.221771390257,3,12971.680391390102,1,9776.261129864186,156.2077336088299822
7511.424783627984,2,12982.732150930779,0,9801.813979066009,181.8019181275199676
7518.275794275713,1,13011.679409120914,1,9814.753137568095,203.9339371904799797
7540.146656625998,2,13019.680247041423,0,9863.230928031767,219.3664758411200058
7547.523648086447,1,13022.245467852934,1,9865.863712178384,217.5635870010800085
7564.828257160784,2,13027.329565392173,0,9887.170634309206,169.173347597879967
7572.440075147033,3,13034.098643957106,1,9897.502862273007,238.567418460119995
7576.145976357005,2,13045.095158566811,0,9943.772920460156,212.0502905984099578
7577.005007611001,3,13141.698735328474,1,9960.680379453641,205.9347943089099993
7585.848011049573,4,13157.554285430729,0,9965.348071259213,205.6197082110799663
7592.931983331291,5,13213.085371335716,1,9989.802905484975,221.4620323149200078
7593.465805168863,4,13216.477281748004,0,10020.473684284634,236.839089916889974
7606.740566240876,3,13275.173004115279,1,10025.376040844296,248.000323550620009
7613.702171853578,2,13292.070619770707,2,10057.303038525248,233.3598724763299962
7642.227186059718,3,13297.668085999384,1,10062.670764856934,270.9419331833699962
7655.837673437991,2,13325.670277480798,0,10087.537518583871,209.7559730484200022
7663.717640195741,1,13349.92363339174,1,10088.228454894819,165.8030405073000106
7665.30246132705,2,13358.7673024074,0,10121.875105536016,179.8588978277999781
7679.325751581798,1,13365.649967348552,1,10130.263595299044,206.1079253822400113
7691.358074408399,0,13369.035811470782,0,10145.106424015626,197.4224593039500056
7705.492633661061,1,13405.435327064214,1,10173.263009536651,215.7453739215000032
7709.272203995422,2,13412.007171589041,2,10179.796958063414,203.0880228779599853
7724.13788593415,1,13415.720865046212,1,10201.09173937663,214.5116754182899962
7728.685518952339,2,13419.713673430062,0,10204.771502178792,199.7797617585100047
7741.039822837478,1,13680.755485838661,1,10256.259093533363,222.4773910173199731
7756.412690612415,0,13683.484269389654,2,10268.773333632552,192.6936740860500088
7787.398490669955,1,13702.079061500803,1,10273.915214791301,235.695851913979992
7792.81283822294,0,13715.540882746111,0,10300.484535007839,292.579594624180003
7804.536952699665,1,14056.526600054494,1,10354.388475058953,237.980385698909969
7807.09635159699,2,14067.250986264154,0,10357.877667916717,231.9122847689499725
7817.782122805069,1,14135.791447894426,1,10380.373510735265,237.180919257340007
7843.326302259863,0,14143.45232558753,0,10385.379998561838,268.9731206376999345
7862.36588040875,1,14162.180639890931,1,10421.315307733695,271.365184717519923
7863.537057375205,2,14166.845942347028,0,10424.39899836561,259.8992925622000022
7868.598746687547,1,14407.597848215651,1,10445.090905668835,287.9698509605399282
7877.29455280486,2,14408.217676317634,0,10454.509604582958,261.8090129647899847
7878.213303015129,1,14421.375822993927,1,10486.022021814743,249.8023883110799932
7885.476546018354,0,14438.156506313235,0,10492.099884701251,265.6269606148099447
7917.118865614766,1,14438.6880749451,1,10505.165396371139,175.8181372457599985
7922.136849088329,0,14445.810443628786,0,10518.309273716466,249.1298274915199602
7947.457113037849,1,14505.227828484507,1,10546.857827075566,234.2829420316099902
7949.655168541623,2,14505.463527056271,2,10556.665294164527,162.0428918218099731
7953.442848894546,1,14518.259051371831,1,10563.289851280725,224.3626613138699775
7965.832842313967,2,14524.422445403747,0,10581.043901027112,147.3430549986999828
7971.427978361805,3,14568.22982539046,1,10590.920950602222,166.7968073140399946
7972.214383360381,4,14573.368973815167,0,10626.403386296722,193.4271455256399571
7979.501604510893,3,14582.191756357689,1,10687.482100705992,223.141839408019961
8009.401982505022,2,14585.978162993321,0,10702.554643535144,247.029179174950001
8013.140690456778,1,14588.823056282873,1,10717.684953884635,252.0498926926599657
8038.059844969006,0,14614.699216945426,0,10741.912480163922,256.2992635737399485
8038.685625888434,1,14653.440982581991,1,10746.875947711692,249.7383975400300062
8045.767401890364,2,14654.80408088264,2,10771.834715090878,282.9421523986300135
8053.079998624639,1,14674.779595807669,1,10780.636872369481,265.85632071082
8064.443029932737,0,14683.067480296028,0,10789.746981099812,269.374696340659965
8101.046139372,1,14734.190738941105,1,10807.382807961978,209.4849962424599985
8112.026791819609,0,14736.67882073792,0,10841.644910502053,249.9301298071299572
8135.500652732311,1,14745.048088362615,1,10845.344521401745,219.0543429986099676
8136.652422477282,0,14745.161002070424,0,10862.83310799182,137.627175704889964
8167.147465738093,1,14799.098908618246,1,10868.429154515725,112.3700121675900048
8171.54736552714,0,14808.620043514438,2,10904.214922897503,136.5291199605799756
8305.177656648632,1,14814.890731809344,1,10934.125447687815,134.1708666285999806
8315.4471911081,0,14831.014775514667,0,10941.72358515167,125.1379515365899801
8343.676373401841,1,14848.083723541619,1,10982.336950707013,162.7407706728099578
8352.560026516529,0,14856.218017320859,0,10993.594682875026,118.7553365388299932
8356.854544338594,1,14860.295471785389,1,11007.290177949556,70.1095380517299985
8360.942522144913,0,14863.676356739376,0,11068.638187913063,134.7636389331900085
8363.427785491983,1,14876.84786665085,1,11070.623649915275,137.107669622929961
8367.311605067602,2,14877.302649869184,2,11102.129465770311,159.4417653246699722
8379.836352862523,1,14896.69835155411,1,11123.25132251662,78.94220132728798915
8399.209204253363,0,14902.650469306914,2,11123.39531127045,173.7372685939000113
8459.219832873221,1,14908.177969550316,1,11157.91710888133,133.0197756883299572
8461.182179666237,0,14930.513626504969,0,11162.246152145104,117.066018129639985
8552.750178884431,1,14953.198207017333,1,11200.492815234426,154.2080595275799618
8553.543186134793,0,14971.532029143656,2,11202.889971568602,135.9936869287799931
8576.533540374562,1,14978.386993614111,1,11220.412431768093,149.8512478333399821
8579.506943085539,0,14979.210114189755,2,11227.144550189763,151.5929925015399812
8591.00246037587,1,14991.825699083303,1,11271.433561285251,147.4079404860900121
8593.377925039098,0,14996.441595668589,2,11282.713507705884,183.0472209186999627
8608.735503068011,1,15017.568865491943,1,11305.416051766622,189.7645954366399785
8608.937796580503,2,15019.694805010148,0,11315.063295111923,179.9750945257699747
8614.110150836168,1,15040.930650205031,1,11330.137147754657,130.2609847771599898
8618.05963189504,2,15041.315383846764,0,11347.799307383345,146.2211108044099878
8618.959065253802,3,15061.50644989678,1,11362.010173714807,133.2198359471099701
8631.552263659384,2,15069.304403066672,0,11379.991402529202,156.4886195049299993
8636.029698660741,3,15099.44766725373,1,11406.105394755048,148.0779106553000015
8636.652517329733,4,15105.830923770061,2,11428.493493173373,166.0935795612699616
8642.256746891837,5,15111.844956009696,1,11430.546519963623,123.056507241610006
8647.33946514905,6,15121.262812251111,0,11469.212770835227,182.519661744799975
8649.993845745985,7,15141.598698865242,1,11482.665858584511,164.4946356096399991
8658.511854835358,6,15165.267688167291,0,11485.910918988793,167.7253516560099903
8686.453800324476,5,15202.387772490395,1,11525.516834249487,184.1397878265900085
8704.574646133705,4,15210.67304576784,0,11543.626898834032,183.2269221385399753
8711.435618550474,5,15222.46379103783,1,11559.637243389982,197.6077265671999603
8712.394056892351,6,15228.796141474119,0,11572.655528244638,184.7833158658700078
8719.930614080201,5,15382.625029920153,1,11601.321455436711,190.11034406266998
8724.243206652578,4,15391.136054040213,0,11603.076888668995,125.0952303238800023
8725.839729125635,5,15498.968173573656,1,11645.407341057538,117.6527679339699825
8753.099195759436,6,15503.459694281909,0,11671.976198535708,176.6331984243699928
8754.395310785772,5,15688.212630368427,1,11696.447181494884,140.4573103350500101
8772.477203817277,6,15689.883046258437,0,11703.187076294523,143.4721800968599718
8775.353430913109,7,15703.828447884306,1,11714.322107534007,130.4046784534799595
8783.388579390907,6,15708.846436211382,0,11726.145698126669,130.9418660643700031
8797.032888958916,5,15766.365877757557,1,11738.598826209123,103.9161770556499956
8799.464734306262,4,15790.801879325403,0,11742.203724140374,131.467230987020002
8805.479884158356,5,15858.710956078192,1,11796.506672554639,158.409291147119972
8811.044042986681,4,15869.601322874436,0,11805.249597822994,168.4351122656599951
8811.305653826248,5,15973.870898390525,1,11818.875835500298,164.5338397976099707
8868.900529452922,6,15981.751607902215,0,11880.934352240867,206.0348505429199682
8874.686516016317,7,15984.194791435656,1,11900.453508438489,202.9392325437399901
8878.488014161195,6,15989.869034878967,0,11919.118221362625,224.9983300656299995
8879.877803452951,5,16053.009876194848,1,11930.948797813324,204.4651723340799657
8884.150120709127,4,16060.729502452465,0,11956.187907569348,192.4439295493700108
8891.099018119,3,16127.203038804314,1,11957.979324432814,199.8684180265599926
8900.102238403879,4,16128.964918977111,0,11980.548406872325,219.9183107605799696
8915.451116864619,5,16131.19593603469,1,11984.628477786375,220.3742397920699988
8928.675139149177,4,16140.337095940558,0,12027.844766478997,202.1022479568999862
8935.15892175563,5,16196.126216766757,1,12040.936946554769,216.4335949120500108
8939.610034495216,6,16200.65054530661,0,12052.463564920089,278.117939498379996
8943.84444729006,5,16297.381210667212,1,12067.978888721784,272.964230405319994
8951.631546462526,4,16299.282795050839,0,12093.259131724479,226.2467330480299657
8960.728252481507,5,16330.950581005819,1,12134.422541405096,264.3422678262199945
8961.007493846603,6,16339.780895562804,0,12145.279893181247,276.1190279835699345
8961.279509366363,7,16366.832495380558,1,12163.246265429326,290.284573957829933
8968.928104321568,6,16369.814441932572,0,12184.928255557459,272.5925160179799595
9009.810020548709,7,16429.52594670283,1,12191.953543561221,225.0839363926299926
9016.201845765385,6,16437.053094076102,0,12211.210070261254,271.1054653021399182
9029.150153366508,5,16443.276213853435,1,12230.713718927177,270.8672803304699515
9029.401452372935,4,16461.988638929222,0,12241.11378508137,259.875355013489979
9039.820202871886,3,16497.614170634917,1,12268.133304264438,274.5322167455299217
9044.523389538803,4,16497.733766902244,2,12287.595250507269,229.8178977747400031
9067.653404861921,5,16506.438505652967,1,12292.372184575893,248.7383633816399982
9067.881806592792,6,16514.457770335807,0,12324.595725733091,283.157935670970004
9083.854383201531,7,16526.265765430076,1,12335.922821278378,213.25675758430998
9088.343330504497,6,16545.273414898073,0,12348.962625238305,219.9598055435000096
9092.980243991677,5,16576.509170099392,1,12359.54621864457,254.0715930471000082
9098.171312147904,6,16581.647230897011,0,12369.920154916044,239.5982703965399867
9112.982405454885,5,16596.621301734871,1,12422.083734412787,259.255892570549917
9112.998744596634,4,16602.356725574606,0,12436.739734762783,287.7111639373699737
9118.654807727938,5,16628.101968668604,1,12453.820705221245,295.3720667468500087
9175.486826844826,6,16631.222994447485,0,12464.498168721349,313.331829958189927
9187.893174973276,5,16635.68218547415,1,12491.171866956006,214.0406402337899853
9188.460561412114,4,16644.570411546651,2,12512.433043952558,272.3286055433200082
9196.442110557743,3,16652.590528509964,1,12532.643200800123,252.1969653626899787
9199.75305015376,2,16657.200813198585,0,12535.686467422491,326.3760718757499705
9220.737042920625,3,16712.929490126772,1,12560.522142648755,277.0492254597500037
9223.775780092787,4,16718.662521216012,2,12572.799790675223,276.2548743303499337
9229.360100858452,5,16723.80950265277,1,12596.173172611587,251.6959917167000062
9261.891878739613,4,16733.854034896882,0,12599.319247218271,267.27907412321997
9264.202702656605,3,16787.119393320169,1,12653.489413117767,276.6155447424799822
9268.820586832404,2,16788.923657379948,0,12654.001014049259,271.4329535080399852
9278.982580795152,1,16855.961815010287,1,12669.530791865575,255.7470543603699857
9297.790835781761,2,16868.874575891719,0,12690.199187101596,298.8976130693199582
9342.697709074556,1,16947.045696136686,1,12716.689851932546,299.601333098049962
9369.199681853177,0,16951.605621936201,0,12736.320836202021,212.5439789975299613
9370.041526645978,1,16996.010866002502,1,12736.591324096984,322.189606417319964
9370.385680508903,2,17018.26430071279,0,12764.935926870545,345.4661062074699187
9370.776503805683,1,17058.265817056647,1,12783.237965260212,194.6120565268799957
9373.00626045543,0,17066.541052416607,2,12787.585850124055,295.8065696015399892
9394.751936032175,1,17070.449758671187,1,12840.313886329441,218.5765929126399663
9440.965288233644,0,17081.72482052903,0,12856.820800877484,236.9943610836899657
9478.821735278203,1,17111.32959548858,1,12881.937554466851,230.0429347231699913
9483.447456380605,0,17115.828961414923,0,12895.348042847044,214.0125375219499793
9491.086745708635,1,17131.104617201753,1,12901.939015809328,263.9659145496699462
9495.619640077315,2,17137.909511420984,0,12926.854723171622,243.699808089129987
9500.300781003135,3,17150.427866707546,1,12946.447396781931,182.2967749765300018
9509.156579444033,4,17151.550041683304,0,12950.895195528432,181.878680093829984
9513.248900461101,3,17199.324511236088,1,12982.732150930779,168.8604533172899657
9518.567868968204,4,17210.383842093917,0,12992.510634576843,199.2952562909599688
9524.665788854586,5,17211.071879461741,1,13019.680247041423,192.6898856580399971
9525.826257477823,6,17226.950885913753,0,13027.329565392173,170.8230724901000025
9533.167230376264,5,17247.986565598833,1,13045.095158566811,155.9060145404999952
9540.591760056213,6,17248.431699564107,0,13059.087894597419,157.7089761372599803
9542.286811281728,5,17318.470307803176,1,13063.547125758171,160.9358492834099928
9542.40906640255,4,17329.537592233683,0,13100.001715692533,119.0309036594299806
9545.206796795752,5,17338.971080964249,1,13113.015873183986,133.466322147799985
9582.581390059328,4,17340.717686122157,2,13123.707452549924,135.3542335525700077
9603.059090208334,3,17348.821203443462,1,13157.554285430729,160.3382272965799865
9607.578246299503,2,17349.255962054974,0,13164.647009254815,145.4983517338999938
9610.819200377612,3,17399.624593153771,1,13186.915796533997,160.1234190524600075
9620.012060938491,4,17407.085343261244,0,13216.477281748004,173.8492633683100045
9620.053396255357,5,17414.821853704432,1,13216.879405709804,147.2910598164299921
9643.864452190652,6,17419.536206159446,0,13257.731100409241,157.5150673233699757
9648.300125177308,7,17471.46681287051,1,13297.668085999384,120.1769951198599806
9648.64014976835,6,17484.267083676019,0,13325.670277480798,124.3424161166200003
9650.739091775713,5,17551.872574396269,1,13332.105520681997,132.8573305546499903
9658.935443812886,6,17569.545744009311,2,13358.7673024074,151.1561630567999822
9690.929128569697,5,17571.730941857679,1,13369.035811470782,136.4091297422299926
9692.268980584683,4,17577.596492450957,0,13378.71251845831,95.2105616879829878
9706.680000480907,3,17583.086962701933,1,13415.720865046212,182.527298742369964
9717.997286711329,4,17607.514421572911,0,13419.713673430062,125.2831669864799831
9731.722629861747,5,17625.499190249341,1,13440.170156209979,98.8078356119019925
9742.871285594687,4,17632.882668648184,0,13451.002838803504,135.1812593085799672
9753.672548433194,3,17693.835182343532,1,13476.552675738222,115.4084212658000007
9754.745585144733,4,17694.018177304145,0,13481.256618652381,130.2344218092499653
9759.728363048136,5,17795.398453597999,1,13508.659968334464,104.8475102854399945
9764.448034980399,4,17804.272931092751,0,13539.369963951909,111.68845024446
9768.340873170055,5,17842.56419306091,1,13574.406849625117,99.0327187597569885
9771.221980609981,4,17843.592962746282,0,13576.007139651508,128.4696823232699781
9777.375717293681,5,17856.297934639994,1,13631.510834082416,118.8030097914700031
9783.634594367745,6,17874.099237474575,0,13664.698494147535,96.3480976407439864
9791.728831673563,7,17877.196513826444,1,13702.079061500803,121.3271046895600018
9823.943166048921,8,17893.495997544106,0,13715.540882746111,91.2712878837839978
9827.164806180702,7,17929.598430927218,1,13732.977311323672,141.7912131665099757
9828.547291992223,6,17933.038402742547,0,13745.85217111514,122.2948987873499785
9833.067143761078,5,17946.874354725468,1,13774.501021506819,133.216428340119989
9857.685774093948,4,17956.385018950561,0,13791.506550599839,152.5581977636799702
9877.78154553545,5,18078.454680798935,1,13816.77295123728,110.84792495920999
9911.168586941143,4,18094.285502877991,2,13883.14015015117,96.4086069786679896
9922.425414387522,5,18098.551717830036,1,13937.019152841987,80.3001100700059848
9924.155669916806,6,18120.957667762143,0,13981.74489633176,130.787439563559985
9924.890773968332,5,,,13996.320933853076,76.24429749244998755
9927.824095928468,4,,,14020.518953102913,84.23998113169898235
9942.016207708217,5,,,14046.41610554745,148.8645994890200078
9947.683964711678,6,,,14067.250986264154,79.4181497160670059
9952.754130565619,5,,,14082.761865699174,88.31852567712698455
9957.517635615155,6,,,14097.28679426874,130.6534549077599643
9976.399918415627,5,,,14117.142385962959,148.5600706937199782
9976.708935185454,6,,,14143.45232558753,118.0372742696600023
9986.580063958336,7,,,14166.845942347028,136.4234176819500132
9997.341070374038,6,,,14178.432158367114,130.978647514229976
10004.991740420284,7,,,14191.201674601333,121.4150533415299828
10007.904940383655,8,,,14225.96535484316,139.069693226409981
10015.458784118471,7,,,14255.975228149404,117.5563100480700025
10019.163897475187,6,,,14261.799630291231,183.1868597081399902
10033.781702516039,7,,,14289.345136689447,104.9440545496800037
10038.219362877323,8,,,14291.304999853077,101.2137730827199956
10039.10955497529,7,,,14325.564227705436,124.5704029418699856
10062.640509284662,6,,,14360.058149834251,142.5506151001200118
10076.079659546503,7,,,14386.440757876671,122.7460158387199835
10086.094788475781,6,,,14408.217676317634,101.5981735481799997
10104.162493400752,5,,,14438.156506313235,138.8967514873199885
10116.40687792414,6,,,14445.810443628786,131.5547852069699953
10116.408089360041,7,,,14468.64011990166,154.3101280530099753
10122.454667935298,6,,,14481.60345112794,156.9190877335499858
10125.965383147771,7,,,14518.259051371831,137.5276942792499988
10143.192591477923,8,,,14524.422445403747,162.4414592271199916
10147.750430863292,7,,,14539.989083240919,126.2473876648499806
10149.950123016178,8,,,14573.368973815167,113.9412489843400063
10157.121054708299,9,,,14585.978162993321,122.7587605155100046
10164.49970580341,10,,,14614.699216945426,145.454325711249964
10166.448108190717,9,,,14618.523276393351,151.6019405016899663
10175.467060614043,8,,,14642.772186536316,163.4143747815099907
10177.344984389864,7,,,14674.779595807669,187.6585419396199647
10192.70059161817,8,,,14683.067480296028,183.8730476723799816
10221.705689672629,7,,,14687.167155780135,174.3650026951600007
10226.472924086437,8,,,14707.595118448481,191.4745414648400007
10228.950907936086,7,,,14736.67882073792,218.8808589070499687
10236.219633503667,8,,,14745.161002070424,142.219189981199974
10238.977576560743,7,,,14756.490643111064,163.7603046005399956
10248.556762956699,6,,,14762.732399652126,163.6947640224599916
10269.179446224943,7,,,14814.890731809344,192.797131795979964
10308.215670627624,6,,,14831.014775514667,194.5572152040500093
10312.574885043954,7,,,14856.218017320859,195.4525659740899633
10315.931563306606,6,,,14863.676356739376,178.9914477636700091
10317.756129107271,5,,,14896.69835155411,125.530990076369988
10318.694195824631,4,,,14908.177969550316,179.862415507190007
10329.347259125379,5,,,14930.513626504969,196.2261589096700041
10338.927189966856,6,,,14931.690928242023,139.1720809179799966
10390.033763977171,5,,,14978.386993614111,157.3715787589399603
10393.313484382726,4,,,14991.825699083303,161.1401922032299575
10394.622402342719,5,,,15017.568865491943,124.816963868729999
10407.113877119569,4,,,15019.694805010148,151.7909023207299693
10424.124143288177,5,,,15041.315383846764,139.3672024478900078
10427.555913905845,4,,,15049.932353050864,145.9230824228000068
10432.976240771077,5,,,15069.304403066672,128.6414159794699682
10433.700846028413,6,,,15084.929736166497,101.9931552402299812
10440.251285886286,5,,,15111.844956009696,106.5597573558100063
10455.525464360193,6,,,15121.262812251111,121.8556038388599911
10464.340261297967,7,,,15133.052331197707,120.815183736449995
10465.635061191978,8,,,15165.267688167291,126.2200883714799882
10465.79278176118,7,,,15168.70915037416,97.236983302664981
10480.864572173383,6,,,15210.67304576784,179.5116423577799757
10485.613216590181,7,,,15214.251411739313,159.1647167035999921
10488.892562692249,8,,,15228.796141474119,88.43215623083500485
10497.137550171658,9,,,15243.712507713698,166.8836959595599858
10503.130053780388,8,,,15248.131052239159,103.0870332400999981
10514.780551658663,9,,,15299.134603531779,150.7919825515500058
10520.372284759148,10,,,15301.008090648946,114.3720943399899848
10525.853368514156,9,,,15365.445280961724,110.5559484708099941
10525.868763056495,8,,,15391.136054040213,130.0807837327000125
10529.015950532592,7,,,15400.759589983017,100.1199255224399845
10566.523369005595,6,,,15409.178223241143,107.2691392619200026
10566.567979468325,5,,,15460.884711081753,111.0173150176800046
10591.714780694926,6,,,15503.459694281909,115.8293067399000047
10593.735274217225,5,,,15513.918396659274,83.9443176991729839
10597.897811719521,6,,,15521.523920860028,86.7673706773939838
10626.290178403139,7,,,15544.001903430223,132.7061867557899856
10644.428383549781,6,,,15578.74154026129,87.93506664956399235
10647.327131867613,5,,,15593.855953602436,114.8117271570799853
10648.03832580536,4,,,15601.692178832561,78.3405515754949985
10689.142188916689,3,,,15639.640013976491,119.1461315822099887
10702.031371531097,2,,,15655.313859228838,129.4704163481100063
10702.779666698328,1,,,15689.883046258437,150.9325381524599828
10704.52141443703,0,,,15708.846436211382,150.9244225862800016
10725.20593228693,1,,,15721.703308403823,181.033005587479976
10751.680370261536,0,,,15736.494684766757,183.7000373035999695
10756.059142348137,1,,,15764.401637738192,194.3708433167399785
10767.685802936922,2,,,15790.801879325403,194.0251772679599746
10775.157897751352,1,,,15801.718281631031,219.5762497354400003
10794.577636017624,0,,,15821.782116633478,212.5443812070899972
10799.95458105922,1,,,15832.440005866794,214.6146743095100072
10800.528736367589,0,,,15869.601322874436,183.7222947275699876
10816.585633615078,1,,,15880.684196987714,248.5868117273599857
10819.596180034207,2,,,15886.898710712531,257.954087597750003
10823.962169380851,1,,,15917.112440188865,229.0184853019799777
10839.52148605091,0,,,15937.069730537882,246.5502125478699882
10874.839346336193,1,,,15947.573009777,254.5417666919699955
10881.29255840938,0,,,15981.751607902215,288.0546494980500245
10942.687700445644,1,,,15989.869034878967,277.087997069299944
10949.658042676552,2,,,16002.061215877603,305.3266311781000002
10963.965383688495,1,,,16018.78660016002,311.8738821259599937
11000.816491499239,0,,,16028.967688434521,308.769651680349965
11024.897333193,1,,,16060.729502452465,306.5960403541099582
11029.80729030756,0,,,16083.69946168105,285.8522379169399975
11045.180134015466,1,,,16083.823078993325,260.5964595233899665
11046.284755706848,2,,,16128.964918977111,284.317968349849933
11050.155893692827,1,,,16140.337095940558,310.0532573485199905
11066.896284639823,2,,,16168.144375594229,252.354408393649975
11070.561183934756,3,,,16174.689762958197,252.1854474556299682
11075.551557688222,4,,,16200.65054530661,243.270553940230001
