queueLength:vector AmusementAlt2.TicketQueue1 (#0 - General-0-20190508-14:44:08-6836),,queueLength:vector AmusementAlt2.SecurityQueue1 (#0 - General-0-20190508-14:44:08-6836),,queueLength:vector AmusementAlt2.TicketQueue2 (#0 - General-0-20190508-14:44:08-6836),,queueLength:vector AmusementAlt2.SecurityQueue2 (#0 - General-0-20190508-14:44:08-6836),,lifeTime:vector AmusementAlt2.EnterPark (#0 - General-0-20190508-14:44:08-6836),
11889.908922300957,3,,,11858.177233282668,5,17175.433707888444,1,9949.096139847307,345.728154400869924
11917.782563358529,4,,,11866.434712352965,6,17209.803709455794,0,9957.989527126022,152.8902120168999652
11936.934351282673,5,,,11884.822009201443,7,17220.928764980827,1,9993.940335048969,148.3561167535099791
11961.242242318831,6,,,11888.441085114896,6,17242.378116836652,0,10003.03406631801,254.534308064209994
11969.952739441061,7,,,11909.594247882209,5,17265.033520811141,1,10021.430256594426,97.684453724149989
11980.513207019296,6,,,11913.525526740096,6,17276.943243976002,0,10040.034541543832,282.6324992996500205
11987.640376168234,5,,,11966.201626566613,5,17294.5020115955,1,10069.480346569661,258.044275459790014
12018.911358466904,4,,,11982.675828810367,4,17303.058552078132,0,10099.499401518215,269.3566441024399852
12054.431833396914,3,,,12013.092020351904,5,17349.306217009425,1,10101.604788130404,95.159332891979005
12071.901800030878,4,,,12031.257168769066,4,17351.687345806331,0,10129.635270812297,228.5470198078299963
12088.501334621061,5,,,12035.021906148436,5,17428.771173940427,1,10157.205398155181,196.4328069719300053
12089.374134673916,4,,,12035.772699694347,4,17444.094765281608,2,10224.386983785613,119.7260978339599826
12099.991447498569,5,,,12084.576146882494,5,17457.513494161089,1,10230.828468685313,188.8877566967099702
12101.53175798181,6,,,12092.25618826376,6,17476.037107986699,0,10278.132043351304,164.7376439085899727
12117.79928402171,5,,,12104.186355592079,5,17504.315207930107,1,10280.187978799959,145.3427494213599965
12138.750153791161,6,,,12109.972441174659,4,17516.888533646501,0,10316.178678602011,99.5165927864809982
12150.221916044058,5,,,12143.700912090534,5,17533.707603313021,1,10331.167211159168,113.6393737201699986
12194.149624388193,4,,,12174.822447303243,6,17554.43366949312,0,10357.150006181789,127.7816966991099997
12219.478281271951,5,,,12190.769242270256,5,17586.47207059759,1,10399.952765321433,165.5684038595200031
12226.781560926899,4,,,12195.298922744607,4,17592.586766851722,0,10408.370256763613,151.9807400469899785
12248.6455451456,5,,,12196.49165933272,5,17641.585823960184,1,10435.78831037206,147.4012169734500043
12279.570047992798,6,,,12212.962286818712,6,17654.107539199089,0,10461.898159033713,169.0985611310599658
12289.651846456949,5,,,12235.313339717488,7,17706.468816327792,1,10464.658787584674,161.48291985853001
12289.736953822935,4,,,12240.442080796157,8,17725.586640562489,0,10513.053241994702,191.4875986736499831
12312.7260987059,5,,,12240.759348759843,9,17750.994410357281,1,10519.402507862615,95.5516621262999872
12384.809460675264,4,,,12262.609117337155,10,17753.04622916913,0,10531.791510296534,93.4964899494249831
12402.088628787206,3,,,12263.18457595702,11,17764.755913220753,1,10570.913581572754,224.5864295520399866
12462.747833914368,4,,,12269.565512042902,10,17771.143018705138,0,10603.585031711274,176.475576187679962
12465.120860389068,3,,,12287.260639838662,9,17840.720148569231,1,10643.762651156742,78.48678089250199685
12475.366005659498,2,,,12299.0785690618,10,17868.722181767912,0,10657.574617164973,142.6735044809399818
12528.977051551913,3,,,12312.457987285498,11,17908.223257988285,1,10691.053587500258,201.4382223089500025
12530.464239654248,2,,,12331.367485133702,12,17908.618745368381,0,10710.646261110567,148.350529208370005
12541.925780870028,3,,,12332.167941122066,11,17911.201719215111,1,10723.955317689021,129.6316154575100082
12548.629074339295,4,,,12339.696124929253,12,17954.899070196734,0,10743.568279609442,173.9792069410800075
12560.391321505666,5,,,12365.79686977517,11,17961.352756397236,1,10776.071758223553,199.3992440482599585
12564.914540417437,4,,,12370.351090113883,12,17997.351895029372,0,10804.163560125426,201.2652283949799988
12603.773133714022,3,,,12407.134303396496,11,18000.323149319065,1,10812.085466730003,89.32340382744399635
12606.666500827876,2,,,12411.914714573956,12,18020.137425095882,0,10819.035238867029,183.4542560123400102
12691.400155946,1,,,12431.253257421573,11,18035.561045705122,1,10844.617618598869,105.9835848188799896
12693.695605804409,0,,,12451.49910872702,12,18056.659048132073,0,10849.946960687706,177.6340742773899696
12703.341624791098,1,,,12480.408327089229,11,18063.860031832525,1,10856.160094979927,94.449900091140989
12718.139034486087,2,,,12499.126087850952,10,18078.420417105305,0,10889.091073885498,151.878301102429986
12754.832188680092,1,,,12510.706145999218,11,18230.556311568819,1,10898.685961422802,121.353701809829999
12759.185874051067,2,,,12524.19458032938,12,18236.701652907447,0,10943.7018181137,159.5715689049899872
12762.223500346405,3,,,12557.589345875111,11,18267.376140869891,1,10956.998260235673,213.1652851198799675
12778.371240934363,2,,,12564.702991767869,10,18273.289908824616,0,10978.092591944623,118.7690467104000045
12801.930295886053,3,,,12570.654162514483,11,18311.628058275838,1,11010.762264446064,241.4083495966600017
12826.610889931988,4,,,12620.644813214982,12,18312.990263908696,0,11028.471378969204,250.304444988059969
12832.298589182566,3,,,12629.182459849415,13,18314.286690392002,1,11045.828013483306,156.7147658482699621
12845.213286343243,2,,,12641.291240645765,14,18344.668131229776,0,11061.568403895806,248.0629730994700132
12882.700867535605,3,,,12655.516305490339,13,,,11082.149715041159,220.0046657683499793
12894.951426669905,4,,,12661.421815990685,12,,,11123.320727894645,206.5928024848399781
12916.35166731298,3,,,12715.046523354906,11,,,11160.077246200991,193.9510935069299643
12936.750889150165,2,,,12716.420371121486,10,,,11162.755623664138,92.3754744704809805
12946.208175453047,3,,,12754.459222216035,11,,,11179.778866859323,99.4101540783759955
12969.280333080866,4,,,12756.674148956053,12,,,11219.048072681907,159.4707171460299828
12999.745262884834,3,,,12793.684397863783,11,,,11238.279483073325,115.242566715779986
13007.705006570169,4,,,12797.713060983001,10,,,11254.626113611201,129.2084737021999668
13015.104583930771,3,,,12842.958359794547,11,,,11284.149559125632,100.4401986723999865
13023.111637573789,4,,,12868.337755500375,12,,,11303.638526256053,164.0949538431199806
13035.017557089773,5,,,12889.184035698236,11,,,11335.253196285522,121.4387778726400025
13038.386902324314,6,,,12901.393687039884,10,,,11362.17225997165,147.483753173889965
13048.001036220555,7,,,12952.922523755031,11,,,11373.075349794232,131.6478212082199657
13075.043058650484,6,,,12961.721405047622,12,,,11380.622933388299,159.5376855975899837
13088.480931852351,5,,,12982.821373399263,11,,,11403.061474743325,127.1161837727299821
13148.14948942871,4,,,12986.564262206899,12,,,11410.88211611066,167.3079993106999831
13150.96587228321,3,,,12989.344047446176,13,,,11449.630755773649,161.6629068307399843
13192.275927542012,4,,,12990.556225204179,14,,,11475.180931376393,122.572649322109981
13203.711183697743,3,,,12995.294308435709,13,,,11481.759575757559,109.7214658011599792
13229.678489955169,2,,,13035.885931229063,14,,,11504.509856720908,119.7620539558599828
13264.521387928463,3,,,13059.984881168225,13,,,11519.510267996969,162.5010413802199872
13271.343247281837,4,,,13079.655656388406,12,,,11571.315252873509,157.7617103713599813
13299.348122455528,3,,,13091.348600167298,13,,,11595.235222704674,165.4793445919399908
13327.123850200771,2,,,13138.170941008067,12,,,11619.566935814561,109.5961617602999918
13363.140122770986,3,,,13149.141523321423,13,,,11647.17705181498,196.3999019294599853
13374.39844201018,2,,,13149.328079624071,14,,,11649.798243011677,154.3077526983599903
13401.368541131607,1,,,13162.837407578123,13,,,11662.241951543463,221.6969773466399821
13430.973600480158,2,,,13164.51776878677,14,,,11683.986558417022,115.5162887307299962
13467.769348789858,1,,,13189.574017529776,15,,,11713.989763100008,180.7806591984800087
13471.138260737426,0,,,13226.940125933744,14,,,11722.284098633247,233.4041117938899662
13529.091736829356,1,,,13234.158199617658,15,,,11739.044359390796,144.6322724092199785
13543.903054212389,2,,,13257.463295565407,14,,,11755.001412989446,114.607161969429995
13544.638287005407,1,,,13267.80676188469,15,,,11756.03527885984,251.0719781527899945
13549.67058270756,2,,,13291.623834247923,14,,,11778.650429486868,267.7744359922600087
13561.024461282999,1,,,13314.424533854192,13,,,11813.011691671408,106.5014060688399976
13581.158490816922,2,,,13337.53567417439,14,,,11823.725022500012,246.971861780060009
13581.669602940062,3,,,13367.263632731036,13,,,11845.29231584431,253.9912949028000062
13588.006336675722,4,,,13387.094396265819,14,,,11846.595291372664,133.1170801695699875
13638.715506857509,3,,,13391.987487531172,13,,,11898.761940030234,185.2093954003099721
13640.746317249312,2,,,13411.799109459545,14,,,11914.244945780725,257.1636169252599295
13705.970372488974,1,,,13444.50076897444,13,,,11926.261424179769,175.4122567676000125
13723.962895551062,0,,,13477.107500545824,14,,,11946.442785547319,159.0258964086099803
13765.543348292982,1,,,13488.66228761679,13,,,11947.746172109298,261.2824936463099437
13791.182041428453,2,,,13508.442882543748,14,,,11990.6243125929,176.0417530694999747
13814.405501182819,1,,,13515.124115612508,13,,,12008.307675566414,314.4170559443499532
13816.135795696877,2,,,13566.891677558087,14,,,12027.51470660645,199.7937837102500103
13824.312202071241,1,,,13570.366108600354,15,,,12044.218215950163,345.0676782911399402
13876.377775006511,0,,,13573.070632435367,14,,,12054.52928188716,205.3566972170999627
13885.533706145312,1,,,13577.078793212973,13,,,12074.624204855366,235.2829708425200002
13895.53899629384,2,,,13600.398823377447,14,,,12075.916317438551,320.442339869149918
13910.729166432517,1,,,13613.281076742782,15,,,12102.787170457105,263.9430254104299812
13917.590021636506,2,,,13634.408476653977,14,,,12115.600398364094,264.450791319679978
13920.699171392149,3,,,13647.850420668721,13,,,12121.256352706088,256.4990252003599375
13946.907961420616,2,,,13660.159807834434,14,,,12141.493729714304,275.0590173613400102
13957.529441131604,3,,,13666.398994081099,15,,,12142.797710579193,225.0151472206599683
13989.380319311762,2,,,13700.840319822855,16,,,12169.173206308557,232.2388550258800125
14034.707893006966,3,,,13711.754871157806,15,,,12202.958605357671,289.433078617580007
14041.248397066909,2,,,13715.928585209546,14,,,12232.637919846659,271.3956775278300017
14041.707762625463,3,,,13717.791953694643,15,,,12242.592518743012,272.6397793019499417
14051.771881199934,4,,,13779.337573546009,14,,,12250.965782795776,366.1437735943300127
14060.204081279578,5,,,13801.694572541131,13,,,12315.096799393075,302.004779041169967
14069.847154168867,4,,,13814.399245566108,14,,,12328.650921063091,256.7491210322099265
14096.098962796663,3,,,13857.334688777132,13,,,12342.025531278261,307.003625129819965
14124.686471731647,4,,,13864.40336639743,12,,,12363.395028827063,274.8936942059999627
14145.49580175181,3,,,13870.33359958941,13,,,12387.43088887881,302.854741996319943
14155.185389531691,2,,,13914.963257440213,12,,,12410.196777923246,308.6650199414399355
14163.275132859022,3,,,13932.358042849841,11,,,12424.464827226831,332.2086389630699155
14172.761875872207,4,,,13953.376136083151,12,,,12435.190337450923,291.4894253603899857
14197.087597871272,3,,,13956.977951056784,13,,,12446.452664015202,346.461216516629974
14212.817106884436,4,,,13965.169404650812,14,,,12477.72234687136,302.899899568119962
14222.793695700204,5,,,13976.230201757827,13,,,12504.106626627,284.6283453550499857
14223.387853422303,6,,,13983.275679916734,14,,,12514.170992433163,317.6793331004399752
14239.851913303899,5,,,13996.681584392342,15,,,12516.776336028784,378.02618223761999
14268.156362118337,6,,,14009.411725183394,14,,,12551.933019913991,303.287474768389983
14290.097932554712,5,,,14028.699216556497,13,,,12552.619297032643,339.6570102139299915
14310.317984078414,4,,,14060.311582901414,12,,,12588.514104028379,348.072023232219975
14324.917888456033,5,,,14119.448775982689,13,,,12595.09050057046,315.5204525776599655
14356.15852552394,4,,,14122.474388499593,12,,,12615.968494961223,380.6551552437399537
14388.3053000999,3,,,14127.579516516858,11,,,12640.161194627454,177.413360713089957
14426.572200926226,2,,,14140.463293084148,12,,,12675.312947611896,362.5868489059999987
14449.501325189521,1,,,14167.346959528853,13,,,12705.64857522394,443.0394578867799267
14462.217326828376,2,,,14176.816552574082,14,,,12717.996961657624,176.0711807875999845
14502.649912514924,1,,,14177.710246353406,13,,,12733.174187969437,492.4148392095900115
14529.96616837249,0,,,14204.928860502207,14,,,12751.590696731171,222.6136451792600033
14541.361023334562,1,,,14210.300500274836,13,,,12771.6694758511,508.4848998940799435
14563.337224970393,0,,,14234.804859332784,14,,,12773.795578633037,213.4042571273699871
14567.124382140899,1,,,14245.324372324477,15,,,12807.775367785398,508.696798723599953
14591.329445149316,0,,,14256.107219524847,14,,,12822.387296757348,273.7582224180499667
14874.860795627538,1,,,14266.004222922543,15,,,12832.8982162399,501.530731106199936
14881.072329555779,2,,,14271.117539331527,14,,,12862.985186621471,159.6435618303700035
14895.787230138034,1,,,14299.165543977704,15,,,12863.878453547975,551.420466262479975
14912.424216307649,2,,,14317.980823571046,14,,,12888.128780631202,169.9897461451099608
14933.793996235929,1,,,14356.998141148313,13,,,12913.79938285279,574.1032579235400115
14961.644345099219,0,,,14358.864170029547,14,,,12924.882256966068,554.531166852189924
14979.431230851459,1,,,14374.32393394448,15,,,12944.758376680652,185.5725026295799572
14986.522845635642,0,,,14402.317296700833,14,,,12975.987010563484,213.7635102170800102
15000.203359108991,1,,,14411.96716078164,15,,,13007.862689861586,205.9323939755299757
15015.033742171341,2,,,14430.519064031305,14,,,13018.059937258961,606.14522268500991
15028.975226300947,3,,,14441.16472686034,13,,,13026.920366269032,200.3094763370399956
15029.085425558494,4,,,14454.550994609096,14,,,13038.660068027187,587.160959300169905
15035.551546133434,5,,,14479.059366483351,15,,,13082.95484039681,572.24869439759004
15069.591761168245,4,,,14514.521643862718,16,,,13115.747490230207,591.5529099008299435
15074.55085117326,5,,,14515.623636040539,15,,,13115.817633884324,233.1167663487199765
15075.324370918218,4,,,14525.373945941006,14,,,13141.76641919262,246.8149925227099845
15106.421059276684,5,,,14525.460145839746,15,,,13178.124087009706,607.4699244952198555
15130.277575119669,4,,,14541.086033377184,16,,,13178.302284647429,232.0941091943799952
15143.526595344814,5,,,14560.305347408649,17,,,13198.353610762111,577.708797547129959
15163.466557028925,4,,,14595.695352941817,16,,,13214.572149674221,245.2918165933600097
15168.565625971129,5,,,14606.380552310637,17,,,13237.600103113673,214.4884655398799956
15185.66024747406,6,,,14623.59892589458,16,,,13253.53769893056,624.355239081139869
15199.880257756352,7,,,14644.193854053294,17,,,13268.127265728675,260.4222591585099727
15211.307764897745,6,,,14654.935810932115,16,,,13290.989802344902,649.698561699139871
15216.867718596308,7,,,14714.375547677011,15,,,13320.692302929153,285.674745839379965
15228.982691682483,8,,,14722.165611822247,16,,,13326.05079729695,571.5915750809099315
15243.972505799496,7,,,14741.04356917264,15,,,13357.013276278868,600.3391273228098705
15288.849293115616,6,,,14766.380058086845,16,,,13362.004210509452,323.6173081851400175
15295.546933833571,7,,,14794.668612212411,17,,,13408.875237268745,565.9168774741999615
15296.623538441538,8,,,14798.684662600034,16,,,13410.028362330986,362.027326110429952
15310.832315836792,7,,,14812.717952953202,17,,,13429.221376095493,560.8836205951199625
15344.811667802834,8,,,14816.921104070094,16,,,13431.424928119284,239.1490005772699865
15358.217205574956,9,,,14833.438509249356,17,,,13483.335678219546,530.4131544645099425
15366.126567444679,10,,,14853.901273947323,18,,,13511.331905582119,239.988658300280007
15381.565919153879,9,,,14857.25750910269,17,,,13529.008939026012,567.28753397839
15384.029698045305,8,,,14858.989969896337,16,,,13530.780582498624,266.2591945701599335
15404.263859600589,9,,,14868.920271500219,17,,,13569.410937101841,582.846674894939949
15421.625691980935,10,,,14946.020277992027,16,,,13576.233256633691,213.0931338627099753
15460.211378612169,9,,,14955.918948337845,15,,,13596.910368025525,606.3541428213500215
15464.154727398201,8,,,14986.66638340742,16,,,13605.627996413265,174.6543959331099806
15486.446069490974,9,,,15005.915057102567,17,,,13632.631041013341,643.2869935671699275
15506.580377849547,8,,,15012.396305357018,18,,,13665.390225655135,136.2984888257799976
15530.242762348603,7,,,15023.507223425428,17,,,13667.715292642434,631.8293614133699505
15536.851969830139,8,,,15027.470538835493,18,,,13689.631307671645,598.2827075043498985
15547.904131380381,9,,,15044.5616198613,19,,,13692.941668887705,149.0386146753199902
15570.503326173652,8,,,15064.536294052387,18,,,13724.55577008287,575.4142467614499285
15577.087983706929,7,,,15077.386603581913,17,,,13735.620320207777,154.4618293908599746
15590.212546456589,8,,,15101.933035253448,18,,,13755.600644550879,205.9300618433200035
15594.433400444948,9,,,15110.083984804416,17,,,13781.84071501593,632.5126353918599285
15627.828584784276,8,,,15165.212549890393,16,,,13784.341410476577,202.6718075365099587
15665.393926229299,7,,,15178.992322221411,17,,,13795.316546164289,630.798777377519853
15687.645360996659,8,,,15191.76573324752,18,,,13832.766525349693,643.192507819919908
15690.708069323137,9,,,15207.655398256641,17,,,13841.226819870448,253.2204831947299785
15702.9996519515,8,,,15240.842318279439,18,,,13887.481980547467,140.3618686010800043
15707.866756887741,9,,,15247.77407886066,17,,,13892.356526505984,658.198326888330028
15735.489686077385,8,,,15258.677651639313,16,,,13910.015293464185,642.2085315795000025
15762.847474620786,9,,,15275.220038259488,17,,,13920.979897990925,155.4365496979399943
15774.897126955371,10,,,15306.225671447895,16,,,13946.625426798277,559.5310305324599065
15774.931732555486,9,,,15346.391960463326,15,,,13966.359100734661,175.1770593062099683
15782.031027114214,8,,,15365.614490688497,14,,,13977.558532657643,640.022858483250045
15804.849126122287,9,,,15382.003901434588,15,,,13994.974742613865,583.1756331543199375
15810.949521026333,10,,,15432.482079749011,16,,,14007.904763878712,191.768968181829961
15841.143038195516,9,,,15449.138388300897,15,,,14030.301744587307,144.7680384419999762
15848.383447787861,8,,,15457.677181399456,14,,,14045.089197446988,567.981696901159919
15874.716023754787,9,,,15480.802808159317,15,,,14064.112380621775,168.5733843279400043
15892.528245737745,10,,,15511.238436969031,16,,,14076.386970188364,567.9440876446199105
15901.510355852756,11,,,15524.994734521806,15,,,14088.305900610269,170.7158789737599696
15911.12402330713,12,,,15541.215082121385,14,,,14111.167588857072,544.2759112989799615
15928.693887164101,11,,,15602.852430604542,13,,,14141.879148333545,221.1799769414000127
15947.554385104165,10,,,15631.850256053007,12,,,14153.256654896497,195.727213764889995
16012.382046507019,9,,,15686.387743566131,11,,,14156.57724539999,586.211136799639914
16020.353127910064,8,,,15696.713254404617,12,,,14179.462484503341,144.7545914963699822
16068.017687095713,7,,,15699.475995693003,11,,,14185.098254440802,584.699431063349946
16077.627898065233,8,,,15720.987714524605,12,,,14229.637364470262,569.47755663582984
16095.337723222585,9,,,15733.906107678763,11,,,14233.413463444152,191.7057008186899901
16095.49108736184,8,,,15768.000332314765,12,,,14242.379428536626,190.6075473366900033
16096.863466728649,9,,,15775.053680330615,11,,,14279.846301513978,666.565224771199834
16107.405638593508,10,,,15798.529517574516,10,,,14323.069817851535,262.8657365719599272
16149.695715290479,9,,,15819.910088396323,11,,,14332.292122976975,665.8931288958799515
16169.31385382764,8,,,15822.03518492367,12,,,14357.660370052248,656.820050229389834
16181.240499734724,9,,,15830.954983005249,13,,,14361.494245817502,236.8077740858499842
16194.945060895876,8,,,15858.532021556115,12,,,14373.695110804342,655.90315710970003
16214.596267851621,9,,,15859.748245727657,11,,,14385.508793001952,222.2336601429299766
16251.985560120614,8,,,15887.206751115546,12,,,14400.544750115605,586.145504549499944
16262.507070363797,9,,,15928.673685179147,11,,,14407.10233635017,234.3404604779599925
16302.28565287438,8,,,15930.981085231951,10,,,14442.646273930656,572.3126743412499285
16330.069159489877,9,,,15969.990075826105,11,,,14458.802840200794,245.9857333163599825
16332.015863742383,8,,,15974.165017389646,12,,,14472.220411511747,518.8442754285999845
16362.216732810061,7,,,15985.613408027707,13,,,14476.173729040411,253.3800333402099897
16395.402187640652,8,,,15992.42000916351,12,,,14485.348769662626,528.370818605839984
16406.691309937184,7,,,16011.297264932132,11,,,14525.600823608848,302.2129701865500225
16412.821165795582,6,,,16012.446882247381,12,,,14554.94366769407,571.6679877773399285
16456.179072958201,7,,,16085.580513541808,11,,,14576.226911736862,611.0575070860500065
16474.815626845766,6,,,16095.952854838127,12,,,14579.869203170314,311.7128410519799207
16485.305181158844,7,,,16102.559555119217,13,,,14631.180004565258,306.2621161092299632
16489.70504744235,6,,,16114.48477115133,12,,,14633.904794829171,514.4560188464799905
16501.657772928808,7,,,16115.68925066592,13,,,14665.117865529566,668.436281137220018
16518.034104047599,8,,,16168.832331206255,12,,,14665.656624450043,203.4392976216699926
16539.274901764664,7,,,16181.351013329687,13,,,14708.030127083151,567.566833998999981
16549.622793487312,8,,,16187.111836420628,12,,,14718.919459186376,177.558435851809974
16562.011928339052,7,,,16238.881661736856,11,,,14742.619068600783,175.4946864598799713
16568.030449839799,8,,,16258.286124523376,10,,,14747.660512905254,580.3135533764000205
16601.180099063823,9,,,16275.775159692902,11,,,14773.127716945025,113.3935977231299995
16626.545138433596,8,,,16298.764337168532,12,,,14773.531275423252,596.7147228491699005
16629.793298389551,7,,,16302.0133367945,13,,,14816.00143286539,611.072572363179914
16658.060877847799,8,,,16321.321929489897,12,,,14835.495838471362,600.690979138579904
16661.412164097804,9,,,16336.936293086257,11,,,14887.572946424596,642.2485741001198655
16667.379173769799,10,,,16348.41854018056,12,,,14904.558178172826,638.553955250279839
16690.937497576351,9,,,16365.607066209208,13,,,14927.049855863824,124.0815070227299937
16695.659290861916,10,,,16367.248679550997,14,,,14958.534904214079,106.0389857369100066
16699.318008773373,9,,,16380.425455103225,13,,,14985.516105618152,626.6519355886000515
16765.133684485558,10,,,16394.867312023904,14,,,14992.70867214193,117.8478765143899803
16769.369103812176,11,,,16399.474081688784,13,,,15019.435568420676,138.3632388648999828
16773.142997285677,10,,,16458.60087558454,12,,,15020.849880159175,721.6843361814699135
16789.391030306737,9,,,16459.68967498098,13,,,15039.473818602871,665.149884658389963
16826.992004049336,10,,,16462.045044836023,12,,,15071.917192558637,159.4929762509900108
16850.07009961997,9,,,16474.991484777615,13,,,15084.88182897451,672.9146681928698375
16868.176848594797,8,,,16540.342417980846,12,,,15101.430114270321,121.9988834188600032
16912.005435171283,7,,,16545.116940958419,11,,,15110.582122010859,656.031127401759929
16935.671332773778,6,,,16568.915145096238,12,,,15141.417306044619,662.3579395612698565
16974.116145105999,5,,,16593.674020726883,11,,,15172.687182132791,172.4838230237999706
16974.191284244134,6,,,16617.620863855434,10,,,15192.266558453522,677.744914590799906
16986.391967132458,5,,,16625.416109371057,11,,,15209.842496714743,194.80875454339997
17016.934071052098,4,,,16629.669358115498,12,,,15238.524904406255,713.064758566509905
17039.177295763514,3,,,16659.126146809254,11,,,15254.287041414154,225.3118151132100015
17066.649439541625,4,,,16678.097280899272,10,,,15271.13829898355,730.052265606369926
17083.354037453773,3,,,16721.414681831074,9,,,15291.038224980799,261.9527994223100212
17127.220764112852,2,,,16758.392103081234,10,,,15299.72286057192,739.4175131632698565
17166.758581544483,1,,,16768.875334380975,9,,,15312.52074057523,276.9691944418000265
17195.325254669933,0,,,16794.275032824592,8,,,15335.469629744831,729.0890774341899005
17200.548619842922,1,,,16808.463822456423,9,,,15341.765698184066,267.214847010809989
17222.678128300423,0,,,16848.697061595841,10,,,15386.124988073567,741.9311340202698355
17399.71850502118,1,,,16854.059904822337,9,,,15410.901929033618,304.4808697569300182
17437.83382631911,2,,,16866.094549055179,10,,,15414.493795306301,692.328183484049985
17443.845538459447,1,,,16880.247970725883,9,,,15453.973340210431,310.4467448656199607
17471.429067929752,2,,,16902.002028949023,10,,,15492.605765102667,697.9371528902599925
17480.594226543798,1,,,16953.730908294302,9,,,15494.455578999389,308.7953315253299695
17502.443483887925,2,,,16964.127314360471,8,,,15513.439798000867,344.8741720297399507
17517.952415847338,3,,,17012.598965262354,9,,,15531.574458743251,765.1944006564099235
17535.675116972821,2,,,17024.656980299413,8,,,15540.581065120928,323.7133465246199637
17536.381263196109,1,,,17027.543499044934,9,,,15549.339769892576,715.9012606432199825
17542.930778336369,2,,,17033.731777966281,8,,,15576.530686513858,376.6504287575099837
17592.573768283774,3,,,17068.145637936222,9,,,15577.467400699889,764.749447746689836
17593.950946115704,2,,,17070.023995425329,10,,,15613.589799913858,384.6071082313699192
17614.26492227723,3,,,17076.079069131463,11,,,15646.033231859526,350.4862980259499625
17619.247117114632,4,,,17088.195950163374,12,,,15649.08007439107,780.1598028908499565
17628.577780593678,3,,,17100.897375864126,11,,,15674.038760841588,377.415222400049969
17655.505390111592,4,,,17105.700823692449,10,,,15684.520181947948,830.618908000619964
17666.386157751775,5,,,17145.937031315724,11,,,15705.462699608765,718.7963162013500065
17670.952875267575,4,,,17156.987542747219,12,,,15709.347999260405,364.536331457569985
17690.471877210011,3,,,17166.406092228068,11,,,15732.007914576552,373.7907090016000195
17692.207225131437,4,,,17167.787824222676,10,,,15734.880665159657,728.9656080570898635
17704.08695334422,5,,,17189.883797130932,11,,,15776.418026253242,410.2914588085599217
17753.745322808569,4,,,17198.368984803029,12,,,15783.042633774131,770.6463284171099965
17759.199462110631,3,,,17215.190494453415,13,,,15797.139914386425,375.5142224054899305
17771.845352629897,4,,,17220.928764980827,12,,,15827.482071560279,423.2182119596899365
17797.144313965506,3,,,17259.29279215567,13,,,15845.143472293388,817.6729334578899375
17808.04689006757,2,,,17265.033520811141,12,,,15851.112730451181,806.551110589879951
17821.867148475084,3,,,17284.393370802574,13,,,15878.356745712778,341.504775882639932
17849.256974085987,4,,,17294.5020115955,12,,,15891.304040676539,789.3710054230898515
17881.631139304558,3,,,17341.028472252793,13,,,15903.771004251228,417.324934760250015
17892.554235630318,2,,,17341.270165750174,12,,,15920.270126159176,741.2778039377599235
17915.38337164615,3,,,17349.306217009425,11,,,15946.243618561398,398.339487181019989
17952.410579631749,4,,,17355.215805736811,12,,,15957.960298535645,717.117980256209873
17963.207360809307,3,,,17387.535073105559,13,,,15982.406424446365,392.1938779897799332
17968.707123798554,2,,,17399.429443143328,14,,,15988.635963916095,796.870230668580004
17997.784624228808,3,,,17417.745637369794,13,,,16009.334291545555,734.1142532860699225
18002.794798399918,2,,,17418.62699136733,14,,,16040.944718965705,658.940817531120044
18048.356234188282,1,,,17428.771173940427,13,,,16052.800839176159,365.1554781794999357
18063.513097586873,0,,,17444.094765281608,12,,,16070.68818514713,476.2547847021800165
,,,,17472.627813579647,13,,,16098.565718586537,407.8576492633999342
,,,,17504.315207930107,12,,,16126.512058839958,418.6453019522199367
,,,,17519.552184813605,13,,,16129.50622454364,697.024144794630044
,,,,17533.707603313021,12,,,16168.744673024252,687.941864864940041
,,,,17550.184658113676,13,,,16182.560083838008,419.712609217220005
,,,,17565.760746705151,14,,,16195.344947494561,684.106510525529981
,,,,17586.47207059759,13,,,16212.141482919362,437.2443559639899592
,,,,17624.663272768599,12,,,16237.91976465165,541.2065102470298805
,,,,17626.742811429988,13,,,16243.444314745622,438.5951886233299315
,,,,17641.585823960184,12,,,16276.754925539801,555.7672110152000165
,,,,17647.854606210231,13,,,16293.868894716979,482.919373690649989
,,,,17670.829741745268,14,,,16324.313129316916,556.3127970021498625
,,,,17689.594825466101,13,,,16331.90784147529,457.1918177205000107
,,,,17706.468816327792,12,,,16355.302882444069,535.3927940477499285
,,,,17750.994410357281,11,,,16358.668389615287,466.140143877540025
,,,,17764.755913220753,10,,,16393.924689236173,571.889504312499864
,,,,17827.413385378526,9,,,16396.922285897535,495.411930044779977
,,,,17840.720148569231,8,,,16417.465782085547,586.5107990802998735
,,,,17877.227745587042,9,,,16420.195137976758,532.9883868612098445
,,,,17885.464896930292,10,,,16436.304675013396,358.6767769481599532
,,,,17908.223257988285,9,,,16463.814612966908,489.649595577260014
,,,,17911.201719215111,8,,,16467.967947860521,556.8439245533900235
,,,,17929.224786382123,9,,,16507.4855959986,537.4955201724899305
,,,,17961.352756397236,8,,,16508.772787530441,411.9093208017899295
,,,,17970.840440544559,9,,,16549.081766409226,453.74404318663994
